flowStartMilliseconds,flowDurationMilliseconds,sourceIPAddress,destinationIPAddress,protocolIdentifier,packetTotalCount
1438318804158,0,20.213.44.78,201.126.95.54,6,1
1438318804158,0,182.55.157.59,81.249.70.7,6,1
1438318803659,499,18c9:6b77:a40e:6451:bdc7:541b:6a7b:4ebd,1e12:41cf:f13a:d97f:c134:abfa:f578:c265,17,6
1438318804159,0,191.17.53.204,145.182.64.207,6,1
1438318803344,814,182.55.113.208,83.222.222.129,6,58
1438318803311,848,201.126.34.117,135.36.149.145,6,4
1438318804159,0,11.158.39.45,134.138.50.244,6,1
1438318804159,0,85.169.219.155,200.55.21.127,6,1
1438318804159,0,161.84.72.117,201.126.50.225,1,1
1438318804159,0,201.126.50.225,126.100.255.135,1,1
1438318804029,129,200.60.128.141,223.59.227.145,6,4
1438318804159,0,201.126.50.225,216.238.212.106,1,1
1438318804159,0,201.126.50.225,69.205.44.0,1,1
1438318803310,849,4.8.161.137,134.138.68.22,6,2
1438318804159,0,201.126.50.225,75.117.64.222,1,1
1438318804159,0,217.253.42.246,201.126.50.225,1,1
1438318803248,911,180.151.128.168,182.55.1.110,6,247
1438318803547,612,184.143.134.106,201.126.42.213,17,3
1438318804159,0,201.126.50.225,171.189.65.194,1,1
1438318804159,0,216.25.105.119,201.126.50.225,1,1
1438318803295,864,163.52.110.36,134.138.124.63,6,7
1438318804160,0,199.81.221.118,134.138.67.155,17,1
1438318803279,881,214.201.22.184,134.138.51.38,6,64
1438318804160,0,69.82.140.159,201.126.31.157,1,1
1438318804160,0,4.210.113.22,134.138.124.78,6,1
1438318804160,0,209.255.121.19,134.215.50.109,6,1
1438318804160,0,2.213.63.213,201.126.50.225,1,1
1438318804160,0,201.126.50.225,217.3.3.160,1,1
1438318804160,0,201.126.50.225,4.54.8.132,1,1
1438318804160,0,182.55.157.194,76.110.208.190,17,1
1438318804160,0,91.204.189.135,201.126.50.225,1,1
1438318804160,0,201.126.50.225,156.142.182.190,1,1
1438318804160,0,75.190.176.74,201.126.50.225,1,1
1438318804160,0,201.126.50.225,77.187.145.25,1,1
1438318804160,0,91.48.232.139,201.126.50.225,1,1
1438318804160,0,201.126.50.225,164.197.202.33,1,1
1438318803416,744,182.55.112.147,197.96.21.231,6,3
1438318804160,0,210.192.67.61,201.126.50.225,1,1
1438318803969,191,12.29.193.74,134.138.68.235,6,4
1438318804161,0,160.154.28.240,134.215.206.136,6,1
1438318804161,0,111.52.32.163,145.182.100.125,6,1
1438318804161,0,108.16.123.147,200.60.74.180,17,1
1438318803307,853,200.60.74.180,99.113.79.134,6,49
1438318804161,0,86.235.240.42,201.126.50.225,1,1
1438318803772,389,186.122.32.137,136.67.243.51,6,3
1438318804161,0,201.126.50.225,73.56.100.50,1,1
1438318804161,0,201.126.50.225,172.144.175.214,1,1
1438318803343,818,201.126.43.34,108.255.234.0,6,19
1438318803491,670,111.50.23.60,134.138.68.22,6,4
1438318804161,0,201.126.50.225,16.147.200.24,1,1
1438318804161,0,23.152.204.170,182.55.12.32,6,3
1438318803341,820,15.152.13.234,151.231.85.233,6,11
1438318803799,362,200.150.117.62,182.55.198.68,6,3
1438318804161,0,174.13.204.249,201.126.50.225,1,1
1438318803584,577,193.177.57.216,182.55.112.201,6,2
1438318804161,0,201.126.50.225,164.186.201.195,1,1
1438318804162,0,201.126.50.225,2.201.210.162,1,1
1438318804162,0,201.126.50.225,25.54.188.174,1,1
1438318804162,0,134.215.206.136,213.144.107.16,1,1
1438318804162,0,201.126.50.225,202.7.8.248,1,1
1438318804162,0,201.126.50.225,201.17.137.158,1,1
1438318804162,0,201.126.50.225,69.211.45.194,1,1
1438318803249,913,151.231.141.166,222.149.138.139,17,47
1438318804162,0,201.126.50.225,32.205.30.55,1,1
1438318804162,0,201.126.50.225,65.81.242.141,1,1
1438318803249,913,151.231.141.166,211.29.136.115,17,50
1438318804162,0,1e12:4950:2bcf:5db0:8c8f:6f73:aedf:3fb4,1e12:4c65:fdc1:d26a:4629:9019:3232:47b0,6,1
1438318803846,316,193.177.57.183,200.55.37.58,6,2
1438318804162,0,198.104.248.32,197.69.204.15,6,1
1438318804162,0,201.126.50.225,104.17.247.65,1,1
1438318804162,0,77.216.104.181,201.126.50.225,1,1
1438318804162,0,201.126.50.225,119.242.176.134,1,1
1438318804162,0,150.173.58.20,126.252.213.4,17,1
1438318804162,0,201.126.50.225,170.94.5.160,1,1
1438318804017,144,200.60.128.141,92.135.45.11,6,4
1438318804162,0,145.160.152.251,15.161.172.206,6,1
1438318804162,0,201.126.50.225,105.186.51.139,1,1
1438318804162,0,201.126.50.225,115.182.51.167,1,1
1438318804162,0,201.126.50.225,89.172.129.148,1,1
1438318804162,0,93.130.63.180,201.126.50.225,1,1
1438318804162,0,201.126.50.225,69.135.212.224,1,1
1438318804163,0,207.145.133.114,200.60.128.141,6,1
1438318803258,904,106.141.171.99,134.138.68.22,6,121
1438318804163,0,78.98.153.18,201.126.50.225,1,1
1438318804163,0,217.55.130.228,201.126.50.225,1,1
1438318804163,0,84.9.82.136,201.126.50.225,1,1
1438318803986,177,182.55.242.248,112.163.224.178,6,3
1438318804163,0,197.59.33.20,197.69.201.162,6,1
1438318804163,0,106.62.240.148,201.126.47.49,6,1
1438318804163,0,110.114.8.119,201.126.60.134,17,1
1438318804163,0,120.79.41.163,145.182.93.114,6,1
1438318804163,0,201.126.50.225,88.70.103.2,1,1
1438318804163,0,201.126.50.225,116.225.38.12,1,1
1438318804163,0,201.126.50.225,26.234.160.108,1,1
1438318804163,0,201.126.50.225,71.116.179.66,1,1
1438318804163,0,201.126.50.225,176.137.38.193,1,1
1438318804163,0,201.126.50.225,165.65.198.87,1,1
1438318803258,905,4.186.96.127,134.138.68.22,6,23
1438318804163,0,200.60.76.196,200.158.254.102,1,1
1438318804163,0,201.126.50.225,70.92.87.8,1,1
1438318804163,0,193.177.57.194,182.55.157.171,6,1
1438318804163,0,201.126.50.225,92.174.222.36,1,1
1438318804163,0,201.126.50.225,171.78.107.118,1,1
1438318804163,0,201.126.50.225,79.255.53.189,1,1
1438318804163,0,102.38.0.232,201.126.50.225,1,1
1438318804163,0,201.126.50.225,111.203.232.12,1,1
1438318804163,0,92.119.181.190,145.182.88.185,6,1
1438318804163,0,201.126.50.225,23.154.175.118,1,1
1438318803272,891,200.60.129.183,174.39.129.43,6,20
1438318804163,0,124.109.171.198,145.182.67.207,6,1
1438318804164,0,201.126.50.225,184.149.186.60,1,1
1438318804164,0,201.126.50.225,217.118.138.149,1,1
1438318804164,0,20.213.44.78,201.126.113.243,6,1
1438318804164,0,201.126.50.225,161.181.139.239,1,1
1438318804164,0,171.62.195.25,201.126.50.225,1,1
1438318804164,0,20.213.44.78,201.126.17.192,6,1
1438318804164,0,20.213.44.78,201.126.101.191,6,1
1438318804164,0,106.12.82.241,134.138.171.150,6,1
1438318804164,0,71.69.200.2,201.126.50.225,1,1
1438318804164,0,76.142.91.14,200.55.37.58,17,1
1438318803714,450,37.141.167.164,182.55.159.155,6,6
1438318804164,0,95.166.230.42,145.5.43.196,6,1
1438318804164,0,171.70.231.14,201.126.50.225,1,1
1438318804153,10,32.254.177.22,182.55.1.110,6,3
1438318804164,0,201.126.50.225,203.189.20.82,1,1
1438318804164,0,201.126.50.225,82.154.9.51,1,1
1438318804164,0,201.126.50.225,212.159.44.38,1,1
1438318804164,0,169.34.126.126,145.182.97.34,6,1
1438318803506,658,9.155.24.43,145.182.175.197,6,5
1438318803826,338,1e12:4a9d:ce14:3328:7a44:fb4f:bc02:2084,1e12:4c65:fdc1:5463:30ef:ca3:ec1a:f9c7,58,3
1438318804165,0,95.49.33.199,201.126.50.225,1,1
1438318804165,0,20.213.44.78,201.126.80.185,6,1
1438318804161,3,182.55.156.146,126.249.252.20,6,2
1438318804165,0,124.156.12.110,145.182.67.207,6,1
1438318804165,0,201.126.50.225,48.52.56.147,1,1
1438318804165,0,201.126.50.225,166.42.170.158,1,1
1438318803316,849,198.39.70.31,201.126.50.225,1,2
1438318804165,0,123.149.38.110,201.126.50.225,1,1
1438318804165,0,201.126.50.225,196.75.44.128,1,1
1438318803831,333,15.180.14.229,200.60.76.188,6,6
1438318803906,259,182.55.19.8,124.42.95.6,6,2
1438318804165,0,192.105.92.76,201.126.42.253,17,1
1438318804165,0,201.126.50.225,164.139.97.199,1,1
1438318804165,0,201.126.60.134,110.114.8.119,17,1
1438318804165,0,105.207.125.148,145.182.64.166,17,1
1438318803299,865,201.126.43.34,4.95.190.210,6,161
1438318804165,0,201.126.50.225,204.247.25.120,1,1
1438318804165,0,201.126.50.225,94.206.109.122,1,1
1438318804165,0,201.126.42.40,76.98.59.228,1,1
1438318804165,0,201.126.50.225,56.125.133.107,1,1
1438318804165,0,201.126.50.225,95.60.225.33,1,1
1438318804165,0,201.126.50.225,71.124.146.220,1,1
1438318804165,0,201.126.50.225,84.63.9.97,1,1
1438318804166,0,201.126.32.69,209.21.242.200,6,1
1438318804166,0,69.213.127.155,201.126.50.225,1,1
1438318804149,16,99.112.78.230,182.55.1.110,6,3
1438318804166,0,106.155.64.234,145.182.99.92,6,1
1438318804166,0,1e11:94b9:70c7:c2f9:5fa6:70e1:bdc3:1b3f,1e12:4c65:fc57:b30:4fd4:9b3c:154e:d0ac,17,1
1438318804166,0,201.126.50.225,111.210.206.135,1,1
1438318804166,0,201.126.50.225,121.100.172.159,1,1
1438318804166,0,139.24.51.55,136.67.36.129,6,1
1438318804166,0,201.126.50.225,1.65.197.149,1,1
1438318804166,0,69.210.167.183,201.126.50.225,1,1
1438318804166,0,201.126.50.225,99.105.194.230,1,1
1438318804166,0,201.126.50.225,95.37.226.185,1,1
1438318804166,0,201.126.50.225,117.66.11.127,1,1
1438318804166,0,134.215.206.150,102.46.53.104,1,1
1438318803304,862,1e12:4949:e72e:bed7:2971:14ba:c837:756a,1e12:4c65:fdc1:ec4c:f204:4b59:1a63:3975,6,13
1438318804166,0,201.126.50.225,2.192.158.122,1,1
1438318804166,0,201.126.50.225,105.233.161.159,1,1
1438318804166,0,201.126.50.225,167.63.110.209,1,1
1438318804166,0,99.151.122.201,134.215.180.251,1,1
1438318804166,0,201.126.50.225,198.38.178.208,1,1
1438318804033,133,99.23.77.197,201.126.32.69,6,6
1438318804166,0,201.126.50.225,51.60.100.144,1,1
1438318804167,0,0.99.188.227,201.126.50.225,1,1
1438318803650,516,200.60.76.188,15.180.14.229,6,6
1438318804167,0,201.126.50.225,199.22.200.25,1,1
1438318804167,0,201.126.50.225,68.153.158.79,1,1
1438318804167,0,83.53.14.49,201.126.44.47,17,1
1438318804167,0,32.0.39.214,201.126.50.225,1,1
1438318804167,0,201.126.50.225,217.81.16.11,1,1
1438318804167,0,201.126.50.225,223.28.102.249,1,1
1438318804167,0,201.126.50.225,167.170.110.177,1,1
1438318804167,0,201.126.50.225,70.129.55.63,1,1
1438318804167,0,97.226.224.92,201.126.50.225,1,1
1438318804167,0,201.126.50.225,122.123.190.197,1,1
1438318804167,0,221.181.14.236,201.126.50.225,1,1
1438318804167,0,201.126.50.225,42.220.224.155,1,1
1438318803273,893,126.48.139.113,145.187.253.31,6,7
1438318804167,0,106.148.155.215,201.126.50.225,1,1
1438318804167,0,26.70.53.170,201.126.50.225,1,1
1438318804167,0,1bb1:586f:84f9:856a:bbcf:bee0:b72f:456f,1e12:4c65:fc54:f0c2:1c0b:b6a8:a9b9:3182,17,1
1438318804167,0,193.63.5.135,201.126.50.225,1,1
1438318804167,0,201.126.50.225,121.158.103.192,1,1
1438318804167,0,201.126.50.225,93.85.186.32,1,1
1438318804167,0,201.126.50.225,88.8.118.86,1,1
1438318804167,0,210.127.248.240,201.126.50.225,1,1
1438318803328,839,200.60.128.65,15.183.91.103,6,8
1438318803972,195,145.160.227.215,5.135.55.223,6,6
1438318804167,0,168.177.98.223,201.126.50.225,1,1
1438318803275,892,183.48.194.252,182.55.157.42,6,57
1438318804168,0,118.126.112.149,145.182.70.50,6,1
1438318803273,894,101.197.191.164,134.138.68.22,6,34
1438318804168,0,134.215.206.136,160.154.28.240,1,1
1438318804168,0,109.91.87.58,200.55.37.58,6,1
1438318804168,0,201.126.50.225,48.34.20.66,1,1
1438318803268,900,182.55.158.119,85.250.52.75,6,111
1438318804168,0,201.126.50.225,123.235.77.231,1,1
1438318804168,0,103.225.225.235,201.126.50.225,1,1
1438318804168,0,201.126.50.225,161.72.230.85,1,1
1438318804168,0,201.126.50.225,173.96.87.98,1,1
1438318803283,884,145.160.116.196,103.159.7.233,6,44
1438318804168,0,201.126.50.225,193.145.176.223,1,1
1438318804168,0,32.90.173.103,134.138.163.122,6,1
1438318804168,0,201.126.50.225,32.231.212.164,1,1
1438318803335,832,213.109.91.34,134.138.68.22,6,48
1438318804168,0,209.57.159.29,201.126.50.225,1,1
1438318804168,0,111.45.159.188,134.215.65.120,6,1
1438318804168,0,201.126.50.225,102.237.121.16,1,1
1438318804168,0,201.126.50.225,205.29.38.170,1,1
1438318804168,0,201.126.50.225,53.1.161.96,1,1
1438318804168,0,74.198.178.139,136.67.10.207,6,1
1438318804168,0,166.156.178.5,201.126.50.225,1,1
1438318804169,0,64.45.171.221,201.126.50.225,1,1
1438318804169,0,201.126.50.225,84.57.138.237,1,1
1438318804169,0,68.222.31.4,200.55.45.60,17,1
1438318803274,895,145.160.152.97,110.103.112.34,6,10
1438318804169,0,117.161.136.107,201.126.50.225,1,1
1438318804169,0,201.126.50.225,172.213.185.166,1,1
1438318804169,0,145.160.73.146,222.166.254.192,17,1
1438318803611,558,197.35.61.85,201.126.33.99,17,2
1438318803462,706,150.173.113.182,88.170.40.109,6,14
1438318804169,0,27.57.8.128,201.126.50.225,1,1
1438318803364,805,197.106.247.97,145.187.34.234,6,13
1438318803247,922,151.231.141.10,211.29.136.115,17,46
1438318804169,0,68.222.31.4,200.55.45.49,17,1
1438318803957,212,122.209.191.21,200.60.128.118,6,6
1438318803885,284,182.55.12.32,23.152.204.170,6,3
1438318804169,0,175.106.140.79,201.126.50.225,1,1
1438318804169,0,201.126.50.225,89.134.29.124,1,1
1438318804169,0,201.126.50.225,212.184.237.164,1,1
1438318804169,0,201.126.50.225,124.54.99.165,1,1
1438318803563,606,104.53.217.106,134.138.51.38,6,2
1438318804170,0,201.126.50.225,90.35.54.153,1,1
1438318803251,918,151.231.141.149,211.29.136.115,17,43
1438318804170,0,196.178.36.108,201.126.50.225,1,1
1438318804170,0,201.126.50.225,56.6.46.66,1,1
1438318803365,804,212.231.229.83,134.138.68.22,6,10
1438318804170,0,191.96.114.214,134.138.171.2,6,1
1438318804170,0,201.126.50.225,171.157.226.137,1,1
1438318804170,0,162.121.11.242,145.182.67.186,6,1
1438318804170,0,201.126.50.225,222.185.78.114,1,1
1438318804170,0,201.126.50.225,91.123.104.85,1,1
1438318804170,0,201.126.50.225,107.243.27.7,1,1
1438318804170,0,201.126.50.225,157.160.11.20,1,1
1438318803323,846,151.231.141.102,222.149.138.139,17,39
1438318803251,918,151.231.141.149,222.149.138.139,17,38
1438318803339,830,222.187.117.95,145.5.233.132,6,7
1438318804029,141,209.148.173.124,200.60.76.35,6,5
1438318804170,0,105.55.47.90,134.138.171.69,6,1
1438318804170,0,48.170.35.77,134.138.233.135,6,1
1438318804170,0,201.126.50.225,214.172.63.240,1,1
1438318803406,764,112.115.98.147,134.138.170.238,6,4
1438318804170,0,201.126.50.225,69.109.66.169,1,1
1438318804170,0,201.126.50.225,195.187.113.131,1,1
1438318804171,0,201.126.50.225,47.110.10.157,1,1
1438318804171,0,201.126.50.225,20.156.209.225,1,1
1438318804171,0,67.57.124.199,182.55.73.237,6,1
1438318803519,651,201.126.41.20,105.54.213.125,6,9
1438318804171,0,201.126.50.225,71.69.134.132,1,1
1438318804171,0,201.126.50.225,162.46.126.43,1,1
1438318804171,0,86.119.210.2,182.55.141.241,6,1
1438318804171,0,201.126.50.225,195.1.137.4,1,1
1438318804171,0,201.126.50.225,110.139.32.252,1,1
1438318804171,0,201.126.50.225,169.27.61.208,1,1
1438318804171,0,201.126.50.225,94.120.227.203,1,1
1438318803344,827,99.94.213.79,134.138.68.22,6,7
1438318804171,0,168.125.220.168,201.126.50.225,1,1
1438318803988,183,145.160.29.21,15.249.163.55,6,3
1438318804171,0,201.126.50.225,204.246.180.148,1,1
1438318804172,0,201.126.50.225,198.227.90.56,1,1
1438318803267,904,151.231.141.170,222.149.138.139,17,55
1438318804172,0,56.32.27.231,134.138.171.2,6,1
1438318804172,0,163.177.145.60,134.138.44.104,6,1
1438318804172,0,117.78.15.252,201.126.50.225,1,1
1438318804172,0,201.126.50.225,74.26.206.51,1,1
1438318803250,921,151.231.141.115,211.29.136.115,17,49
1438318804172,0,201.126.50.225,95.86.170.253,1,1
1438318804172,0,201.126.50.225,94.228.245.172,1,1
1438318804172,0,201.126.50.225,84.9.93.205,1,1
1438318804172,0,201.126.50.225,213.31.111.147,1,1
1438318804172,0,201.126.50.225,137.67.226.2,1,1
1438318804172,0,201.126.50.225,115.106.242.144,1,1
1438318804172,0,182.55.19.164,15.161.1.165,6,1
1438318804172,0,53.73.31.217,201.126.50.225,1,1
1438318804172,0,201.126.50.225,208.200.19.226,1,1
1438318804172,0,201.126.50.225,5.188.186.83,1,1
1438318804172,0,201.126.50.225,80.73.178.84,1,1
1438318804172,0,201.126.50.225,98.219.143.182,1,1
1438318803264,907,182.55.157.59,81.249.70.15,6,164
1438318803381,790,0.183.126.179,182.55.158.138,6,337
1438318804172,0,48.193.85.47,145.182.102.221,6,1
1438318803254,918,151.231.141.178,211.29.136.115,17,41
1438318803251,921,151.231.141.178,222.149.138.139,17,30
1438318804086,86,200.55.37.58,109.91.87.58,6,2
1438318804173,0,201.126.50.225,87.132.43.100,1,1
1438318803314,859,37.141.153.253,182.55.158.231,6,11
1438318804173,0,201.126.50.225,53.49.164.145,1,1
1438318804173,0,201.126.50.225,15.128.84.179,1,1
1438318804173,0,108.24.186.77,134.138.170.171,6,1
1438318803409,763,107.103.157.34,201.126.43.34,6,30
1438318804173,0,67.57.124.199,182.55.73.230,6,1
1438318803833,340,200.55.37.58,171.207.139.208,6,3
1438318804173,0,86.119.133.188,182.55.248.79,6,1
1438318804173,0,145.187.122.123,83.103.204.45,6,1
1438318804131,42,68.215.49.153,136.67.41.46,6,10
1438318804029,144,200.60.76.35,209.148.173.124,6,4
1438318803250,923,151.231.141.108,222.149.138.139,17,51
1438318804173,0,112.112.112.75,200.60.130.234,6,1
1438318804137,36,18c9:6b77:a40e:6451:bdc7:541b:6a7b:4eae,1e12:41cf:f13a:e18b:e7da:bc25:55ef:f85c,6,3
1438318804174,0,196.89.95.131,201.126.50.225,1,1
1438318804017,156,200.60.128.141,207.145.133.114,6,4
1438318804174,0,201.126.50.225,64.105.65.196,1,1
1438318804174,0,201.126.50.225,172.102.247.81,1,1
1438318804174,0,201.126.50.225,213.105.37.97,1,1
1438318804174,0,94.102.103.23,201.126.50.225,1,1
1438318804174,0,201.126.50.225,91.213.61.105,1,1
1438318803281,892,182.55.1.161,47.20.243.56,6,82
1438318803271,902,201.19.100.195,201.126.32.69,6,16
1438318804174,0,217.99.97.48,201.126.50.225,1,1
1438318804073,101,212.231.229.173,134.138.68.22,6,3
1438318804174,0,23.116.225.69,201.126.50.225,1,1
1438318804174,0,182.55.156.212,4.100.223.97,17,1
1438318804174,0,12.7.83.41,145.187.230.49,6,1
1438318803529,645,106.211.144.115,201.126.43.34,6,64
1438318803445,728,150.173.19.251,202.72.200.225,6,2
1438318804174,0,182.55.156.212,0.122.198.81,17,1
1438318803334,840,99.79.66.39,134.138.68.22,6,13
1438318804174,0,125.56.81.40,134.215.206.150,6,1
1438318803359,815,98.117.180.225,134.138.51.9,17,8
1438318803466,708,98.48.39.202,200.60.74.180,6,12
1438318804175,0,53.209.233.40,201.126.50.225,1,1
1438318804175,0,201.126.50.225,85.201.247.28,1,1
1438318804175,0,201.126.50.225,167.47.182.169,1,1
1438318804175,0,201.126.50.225,195.38.232.238,1,1
1438318804175,0,0.51.229.82,182.55.188.81,6,1
1438318804175,0,201.126.50.225,170.108.168.152,1,1
1438318804175,0,201.126.50.225,24.46.100.117,1,1
1438318804175,0,201.126.50.225,93.78.227.181,1,1
1438318804175,0,201.126.50.225,95.54.40.40,1,1
1438318804175,0,201.126.50.225,26.20.112.104,1,1
1438318804175,0,201.126.50.225,170.123.116.55,1,1
1438318804175,0,51.157.252.94,201.126.50.225,1,1
1438318804175,0,201.126.50.225,26.39.214.172,1,1
1438318804175,0,201.126.50.225,69.7.155.27,1,1
1438318804175,0,201.126.50.225,92.21.20.77,1,1
1438318804175,0,182.55.156.212,104.203.26.121,17,1
1438318804175,0,145.160.116.196,27.125.48.220,6,1
1438318804175,0,201.126.50.225,71.135.126.217,1,1
1438318803383,791,168.56.144.127,200.55.37.58,6,8
1438318804175,0,3.162.100.72,134.138.55.216,17,1
1438318804175,0,182.55.156.212,104.193.253.230,17,1
1438318804175,0,201.126.50.225,198.23.237.236,1,1
1438318804175,0,201.126.50.225,124.120.103.8,1,1
1438318804175,0,163.148.88.165,145.187.217.227,6,1
1438318803262,913,151.231.141.27,211.29.136.115,17,42
1438318804175,0,201.126.50.225,208.211.124.42,1,1
1438318804175,0,201.126.50.225,5.172.158.149,1,1
1438318804123,52,99.112.105.159,182.55.8.50,6,3
1438318804175,0,115.219.94.231,201.126.50.225,1,1
1438318803277,898,112.161.9.4,134.138.68.22,6,56
1438318804175,0,65.7.37.217,201.126.50.225,1,1
1438318803244,931,175.30.230.205,200.55.37.58,6,5
1438318804175,0,126.254.115.225,201.126.50.225,1,1
1438318804175,0,1e12:5f7a:c43:21e5:12ce:41e:d9fa:cb6d,1e12:4c65:fdc1:4277:30b3:c6ed:7ca6:4eca,58,1
1438318803254,921,151.231.141.219,222.149.138.139,17,41
1438318804176,0,94.155.0.244,145.182.83.137,6,1
1438318804176,0,103.23.160.36,201.126.50.225,1,1
1438318804176,0,1e12:4c77:d5bc:d990:8b40:74b2:e218:1ff4,1e12:5f7a:c43:21e5:12ce:41e:d9fa:cb6d,58,1
1438318804176,0,134.215.65.120,111.45.159.188,1,1
1438318804176,0,171.199.227.202,201.126.50.225,1,1
1438318803298,877,207.141.123.171,201.126.43.139,47,13
1438318804176,0,108.68.13.50,134.215.206.136,6,1
1438318804176,0,170.249.211.148,201.126.50.225,1,1
1438318804128,47,163.148.88.165,145.187.225.241,6,4
1438318804176,0,120.230.163.12,145.182.103.179,6,1
1438318804176,0,20.213.44.78,201.126.21.179,6,1
1438318804176,0,134.215.230.220,0.51.229.82,1,1
1438318804176,0,201.126.50.225,164.26.162.199,1,1
1438318804176,0,201.126.50.225,221.122.117.29,1,1
1438318804176,0,201.126.50.225,67.143.217.200,1,1
1438318804176,0,75.190.102.2,136.67.168.255,6,1
1438318803651,525,150.173.59.66,9.200.152.241,6,31
1438318804176,0,201.126.50.225,102.48.128.203,1,1
1438318804176,0,110.137.149.2,134.138.67.155,17,1
1438318804176,0,68.206.16.21,201.126.50.225,1,1
1438318803247,928,101.197.66.35,134.138.68.22,6,39
1438318804176,0,145.160.108.246,90.218.242.53,6,1
1438318803332,844,103.235.227.50,134.138.68.22,6,24
1438318804177,0,125.56.5.20,134.138.170.171,6,1
1438318804177,0,3.47.35.215,201.126.50.225,1,1
1438318804177,0,110.156.11.237,134.138.171.2,6,1
1438318804177,0,81.84.222.164,134.138.54.118,6,1
1438318804177,0,106.253.241.48,201.126.50.225,1,1
1438318804177,0,20.213.44.78,201.126.124.4,6,1
1438318804177,0,0.51.229.82,182.55.195.145,6,1
1438318803257,920,151.231.141.101,222.149.138.139,17,49
1438318804177,0,173.116.155.157,201.126.50.225,1,1
1438318803323,853,104.159.228.22,134.138.68.22,6,58
1438318804177,0,215.31.36.194,201.126.50.225,1,1
1438318803402,775,145.160.229.17,15.169.242.104,6,9
1438318804177,0,201.126.50.225,76.36.221.141,1,1
1438318804177,0,201.126.50.225,221.57.239.83,1,1
1438318804177,0,201.126.50.225,166.2.136.125,1,1
1438318804177,0,201.126.50.225,64.145.10.253,1,1
1438318804177,0,200.214.93.215,201.126.43.34,6,1
1438318804177,0,201.126.50.225,104.206.214.110,1,1
1438318804177,0,20.213.44.78,201.126.22.202,6,1
1438318804177,0,201.126.50.225,152.57.35.62,1,1
1438318804177,0,107.61.129.255,201.126.50.225,1,1
1438318804177,0,201.126.50.225,5.227.182.58,1,1
1438318804177,0,105.151.232.111,145.182.91.51,6,1
1438318803387,790,90.41.225.203,201.126.42.213,17,4
1438318803646,531,200.55.16.77,72.88.52.171,6,7
1438318804177,0,201.126.50.225,107.84.150.228,1,1
1438318804177,0,26.148.184.183,201.126.50.225,1,1
1438318804178,0,201.126.60.249,0.200.53.116,17,1
1438318804178,0,201.126.50.225,108.120.55.224,1,1
1438318804178,0,201.126.50.225,65.91.117.179,1,1
1438318803318,860,182.55.157.42,183.48.194.252,6,74
1438318804178,0,201.126.50.225,89.62.142.19,1,1
1438318804178,0,201.126.50.225,42.30.128.195,1,1
1438318804178,0,201.126.50.225,216.210.53.128,1,1
1438318804178,0,15.173.96.68,201.126.50.225,1,1
1438318803930,247,200.60.74.180,197.207.81.110,6,6
1438318803264,913,200.60.150.164,186.78.77.60,6,8
1438318803538,640,150.173.92.133,122.209.208.181,6,8
1438318804178,0,201.126.50.225,65.53.126.20,1,1
1438318804178,0,211.163.140.146,134.215.100.34,6,1
1438318804178,0,201.126.50.225,170.133.171.193,1,1
1438318804178,0,201.126.50.225,167.177.189.187,1,1
1438318804178,0,188.1.104.65,145.182.142.225,6,1
1438318804148,30,163.148.88.165,200.171.185.196,6,8
1438318804178,0,201.126.50.225,167.181.194.129,1,1
1438318804178,0,201.126.50.225,32.221.182.157,1,1
1438318803262,916,107.101.170.244,134.138.68.22,6,4
1438318803499,679,15.79.21.196,134.138.84.196,6,4
1438318804178,0,77.82.148.189,201.126.50.225,1,1
1438318804178,0,201.126.50.225,164.161.173.52,1,1
1438318804178,0,201.126.50.225,169.209.97.250,1,1
1438318804179,0,201.126.50.225,104.72.100.144,1,1
1438318803368,810,15.180.130.21,151.231.189.9,6,72
1438318803260,918,151.231.141.136,211.29.136.115,17,47
1438318803249,929,220.107.155.58,134.138.68.22,6,10
1438318804179,0,201.126.50.225,72.205.23.27,1,1
1438318804179,0,0.51.229.82,182.55.147.131,6,1
1438318804179,0,201.126.50.225,51.35.186.34,1,1
1438318804179,0,201.126.50.225,5.147.186.201,1,1
1438318804179,0,201.126.50.225,71.104.153.170,1,1
1438318804179,0,41.15.103.60,201.126.50.225,1,1
1438318803351,827,209.138.112.170,201.126.43.34,6,13
1438318803747,432,136.67.215.19,112.163.224.178,6,4
1438318804154,25,163.148.88.165,136.67.91.230,6,6
1438318803255,924,151.231.141.10,222.149.138.139,17,48
1438318803260,919,151.231.141.241,211.29.136.115,17,38
1438318804179,0,126.244.145.29,201.126.46.159,17,1
1438318803618,560,209.148.173.124,200.55.37.69,6,6
1438318804179,0,126.246.83.111,200.60.141.239,17,1
1438318804180,0,20.174.100.226,201.126.50.225,1,1
1438318804180,0,191.105.135.176,134.138.171.2,6,1
1438318803878,301,150.173.203.247,32.90.157.238,6,9
1438318803287,892,0.139.40.26,134.138.68.22,6,32
1438318804180,0,201.126.50.225,118.99.109.146,1,1
1438318804180,0,201.126.47.49,107.146.196.96,6,1
1438318804180,0,59.217.196.176,201.126.50.225,1,1
1438318804180,0,201.126.50.225,64.89.9.151,1,1
1438318804180,0,201.126.50.225,4.80.200.221,1,1
1438318804180,0,201.126.50.225,222.141.206.40,1,1
1438318804180,0,201.126.50.225,41.131.137.230,1,1
1438318804180,0,201.126.50.225,165.63.36.123,1,1
1438318804180,0,201.126.50.225,32.10.187.206,1,1
